dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,5.755444,0.431479,5.878735,3.541407,1.066689,-0.000000,0.057718
0.020000,5.826372,0.435565,5.949776,3.562740,1.066689,0.000000,0.057363
0.020000,5.897720,0.439649,6.021245,3.584074,1.066689,-0.000000,0.057009
0.020000,5.969499,0.443733,6.093139,3.605408,1.066689,0.000000,0.056655
0.020000,6.041708,0.447816,6.165461,3.626742,1.066689,0.000000,0.056301
0.020000,6.114339,0.451896,6.238209,3.648075,1.066689,-0.000000,0.055947
0.020000,6.187400,0.455975,6.311384,3.669409,1.066689,0.000000,0.055594
0.020000,6.260892,0.460052,6.384985,3.690743,1.066689,0.000000,0.055241
0.020000,6.334805,0.464126,6.459014,3.712077,1.066689,-0.000000,0.054889
0.020000,6.409148,0.468198,6.533469,3.733411,1.066689,0.000000,0.054537
0.020000,6.483921,0.472266,6.608350,3.754744,1.066689,-0.000000,0.054185
0.020000,6.559118,0.476332,6.683658,3.776078,1.066689,0.000000,0.053834
0.020000,6.634743,0.480393,6.759393,3.797412,1.066689,0.000000,0.053484
0.020000,6.710798,0.484452,6.835555,3.818746,1.066689,-0.000000,0.053134
0.020000,6.787279,0.488506,6.912143,3.840079,1.066689,0.000000,0.052785
0.020000,6.864186,0.492556,6.989158,3.861413,1.066689,-0.000000,0.052436
0.020000,6.941522,0.496601,7.066600,3.882747,1.066689,0.000000,0.052089
0.020000,7.019289,0.500642,7.144468,3.904081,1.066689,0.000000,0.051742
0.020000,7.097476,0.504678,7.222763,3.925415,1.066689,-0.000000,0.051395
0.020000,7.176094,0.508708,7.301484,3.946748,1.066689,0.000000,0.051050
0.020000,7.255142,0.512733,7.380633,3.968082,1.066689,0.000000,0.050706
0.020000,7.334616,0.516753,7.460208,3.989416,1.066689,-0.000000,0.050362
0.020000,7.414515,0.520766,7.540209,4.010750,1.066689,-0.000000,0.050019
0.020000,7.494844,0.524774,7.620638,4.032083,1.066689,0.000000,0.049678
0.020000,7.575602,0.528775,7.701493,4.053417,1.066689,-0.000000,0.049337
0.020000,7.656784,0.532770,7.782774,4.074751,1.066689,0.000000,0.048998
0.020000,7.738394,0.536758,7.864483,4.096085,1.066689,0.000000,0.048659
0.020000,7.820433,0.540739,7.946618,4.117419,1.066689,-0.000000,0.048322
0.020000,7.902901,0.544714,8.029179,4.138752,1.066689,0.000000,0.047986
0.020000,7.985793,0.548680,8.112168,4.160086,1.066689,0.000000,0.047651
0.020000,8.069113,0.552640,8.195583,4.181420,1.066689,0.000000,0.047318
0.020000,8.152862,0.556592,8.279425,4.202754,1.066689,0.000000,0.046986
0.020000,8.237040,0.560536,8.363693,4.224087,1.066689,-0.000000,0.046655
