dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,15.040819,28.250000,14.041032,4.589755,-1.063498,0.000000,0.000000
0.020000,15.132189,28.250000,14.132402,4.568485,-1.063498,0.000000,0.000000
0.020000,15.223133,28.250000,14.223346,4.547215,-1.063498,-0.000000,0.000000
0.020000,15.313652,28.250000,14.313865,4.525945,-1.063498,0.000000,0.000000
0.020000,15.403746,28.250000,14.403958,4.504675,-1.063498,0.000000,0.000000
0.020000,15.493414,28.250000,14.493626,4.483405,-1.063498,-0.000000,0.000000
0.020000,15.582656,28.250000,14.582869,4.462135,-1.063498,0.000000,0.000000
0.020000,15.671474,28.250000,14.671686,4.440865,-1.063498,0.000000,0.000000
0.020000,15.759866,28.250000,14.760078,4.419595,-1.063498,-0.000000,0.000000
0.020000,15.847832,28.250000,14.848045,4.398325,-1.063498,0.000000,0.000000
0.020000,15.935373,28.250000,14.935586,4.377055,-1.063498,0.000000,0.000000
0.020000,16.022489,28.250000,15.022702,4.355785,-1.063498,-0.000000,0.000000
0.020000,16.109179,28.250000,15.109392,4.334515,-1.063498,0.000000,0.000000
0.020000,16.195444,28.250000,15.195657,4.313245,-1.063498,-0.000000,0.000000
0.020000,16.281284,28.250000,15.281496,4.291975,-1.063498,0.000000,0.000000
0.020000,16.366698,28.250000,15.366910,4.270705,-1.063498,-0.000000,0.000000
0.020000,16.451686,28.250000,15.451899,4.249436,-1.063498,0.000000,0.000000
0.020000,16.536250,28.250000,15.536462,4.228166,-1.063498,0.000000,0.000000
0.020000,16.620388,28.250000,15.620600,4.206896,-1.063498,0.000000,0.000000
0.020000,16.704100,28.250000,15.704313,4.185626,-1.063498,-0.000000,0.000000
0.020000,16.787387,28.250000,15.787600,4.164356,-1.063498,0.000000,0.000000
0.020000,16.870249,28.250000,15.870462,4.143086,-1.063498,-0.000000,0.000000
0.020000,16.952685,28.250000,15.952898,4.121816,-1.063498,0.000000,0.000000
0.020000,17.034696,28.250000,16.034909,4.100546,-1.063498,0.000000,0.000000
0.020000,17.116282,28.250000,16.116494,4.079276,-1.063498,-0.000000,0.000000
0.020000,17.197442,28.250000,16.197655,4.058006,-1.063498,0.000000,0.000000
0.020000,17.278177,28.250000,16.278389,4.036736,-1.063498,-0.000000,0.000000
0.020000,17.358486,28.250000,16.358699,4.015466,-1.063498,0.000000,0.000000
0.020000,17.438370,28.250000,16.438582,3.994196,-1.063498,-0.000000,0.000000
