dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,52.472058,17.614033,54.223409,4.372518,-0.544532,-0.894973,0.461488
0.020000,52.550098,17.653015,54.310644,4.361710,-0.540413,0.205954,0.465030
0.020000,52.627811,17.692179,54.397667,4.351195,-0.525731,0.734101,0.468591
0.020000,52.705191,17.731522,54.484475,4.340353,-0.542102,-0.818583,0.472169
0.020000,52.782241,17.771046,54.571070,4.329790,-0.528142,0.698005,0.475766
0.020000,52.858960,17.810750,54.657455,4.319221,-0.528467,-0.016250,0.479380
0.020000,52.935344,17.850633,54.743625,4.308500,-0.536044,-0.378813,0.483013
0.020000,53.011401,17.890697,54.829589,4.298189,-0.515554,1.024478,0.486664
0.020000,53.087123,17.930941,54.915341,4.287599,-0.529479,-0.696233,0.490332
0.020000,53.162513,17.971363,55.000883,4.277117,-0.524126,0.267629,0.494018
0.020000,53.237572,18.011966,55.086220,4.266871,-0.512307,0.590976,0.497722
0.020000,53.312296,18.052747,55.171348,4.256394,-0.523810,-0.575194,0.501443
0.020000,53.386688,18.093708,55.256272,4.246198,-0.509826,0.699238,0.505182
0.020000,53.460748,18.134849,55.340991,4.235968,-0.511469,-0.082181,0.508939
0.020000,53.534472,18.176167,55.425505,4.225673,-0.514773,-0.165188,0.512712
0.020000,53.607868,18.217666,55.509820,4.215763,-0.495507,0.963308,0.516503
0.020000,53.680928,18.259343,55.593932,4.205594,-0.508451,-0.647210,0.520311
0.020000,53.753656,18.301199,55.677844,4.195615,-0.498933,0.475880,0.524136
0.020000,53.826053,18.343235,55.761560,4.185766,-0.492463,0.323520,0.527978
0.020000,53.898115,18.385448,55.845076,4.175816,-0.497501,-0.251909,0.531836
0.020000,53.969848,18.427842,55.928399,4.166153,-0.483133,0.718402,0.535712
0.020000,54.041247,18.470414,56.011527,4.156412,-0.487053,-0.195981,0.539603
0.020000,54.112315,18.513164,56.094462,4.146751,-0.483075,0.198898,0.543511
0.020000,54.183053,18.556095,56.177209,4.137310,-0.472008,0.553356,0.547436
0.020000,54.253460,18.599204,56.259764,4.127773,-0.476872,-0.243229,0.551376
0.020000,54.323537,18.642492,56.342133,4.118452,-0.466037,0.541772,0.555333
